COD_ETU;Note ;Résultat ;Année ;Session ;FILIERE;ANNEE;MODULE;;;
15000299;6 575;NV ;2015;2;BCG;2015;TLBC1404;;;
15000344;7.8   ;AC ;2015;2;BCG;2015;TLBC1404;;;
15000384;10;V  ;2015;2;BCG;2015;TLBC1404;;;
15000420;10;V  ;2015;2;BCG;2015;TLBC1404;;;
15000612;10.15 ;V  ;2015;1;BCG;2015;TLBC1404;;;
15000980;0;NRA;2015;1;BCG;2015;TLBC1404;;;
15001043;1.97  ;NRA;2015;1;BCG;2015;TLBC1404;;;
15001454;.488  ;NRA;2015;1;BCG;2015;TLBC1404;;;
15003215;7.9   ;NV ;2015;2;BCG;2015;TLBC1404;;;
15004551;10;V  ;2015;2;BCG;2015;TLBC1404;;;
15005475;14 474;V  ;2015;1;BCG;2015;TLBC1404;;;
15005599;8.95  ;NV ;2015;2;BCG;2015;TLBC1404;;;
15005650;1 035;NRA;2015;1;BCG;2015;TLBC1404;;;
15007453;10 825;V  ;2015;1;BCG;2015;TLBC1404;;;
15008310;10 063;V  ;2015;1;BCG;2015;TLBC1404;;;
11013259;0;NRA;2015;1;BCG;2015;TLBC2104;;;
12011067;10;V  ;2014;1;BCG;2015;TLBC2104;;;
12011382;18;V  ;2015;1;BCG;2015;TLBC2104;;;
12011667;0;NRA;2015;1;BCG;2015;TLBC2104;;;
12011898;10;V  ;2014;1;BCG;2015;TLBC2104;;;
12012899;0;NRA;2015;1;BCG;2015;TLBC2104;;;
13012136;11;V  ;2014;1;BCG;2015;TLBC2104;;;
13012505;11;V  ;2014;1;BCG;2015;TLBC2104;;;
13012939;10;V  ;2014;2;BCG;2015;TLBC2104;;;
13013139;10;V  ;2014;1;BCG;2015;TLBC2104;;;
13013684;0;NRA;2015;1;BCG;2015;TLBC2104;;;
13014363;10;V  ;2014;1;BCG;2015;TLBC2104;;;
13018251;10;V  ;2014;2;BCG;2015;TLBC2104;;;
14000106;11;V  ;2014;1;BCG;2015;TLBC2104;;;
14000195;14.75 ;V  ;2014;1;BCG;2015;TLBC2104;;;
14000270;10;V  ;2014;1;BCG;2015;TLBC2104;;;
14000324;14.75 ;V  ;2014;1;BCG;2015;TLBC2104;;;
14000380;17;V  ;2015;1;BCG;2015;TLBC2104;;;
14000420;13.5  ;V  ;2014;1;BCG;2015;TLBC2104;;;
14000484;10;V  ;2014;1;BCG;2015;TLBC2104;;;
14000689;13;V  ;2014;1;BCG;2015;TLBC2104;;;
14000845;0;NRA;2015;1;BCG;2015;TLBC2104;;;
14001649;0;NRA;2015;1;BCG;2015;TLBC2104;;;
14003081;10.5  ;V  ;2014;1;BCG;2015;TLBC2104;;;
14005232;11;V  ;2014;1;BCG;2015;TLBC2104;;;
14007110;10;V  ;2015;2;BCG;2015;TLBC2104;;;
15000038;18;V  ;2015;1;BCG;2015;TLBC2104;;;
15000063;12;V  ;2015;1;BCG;2015;TLBC2104;;;
15000088;11.5  ;V  ;2015;1;BCG;2015;TLBC2104;;;
15000118;15;V  ;2015;1;BCG;2015;TLBC2104;;;
15000157;10;V  ;2015;2;BCG;2015;TLBC2104;;;
15000212;10;V  ;2015;2;BCG;2015;TLBC2104;;;
15000240;0;NRA;2015;1;BCG;2015;TLBC2104;;;
15000269;11.5  ;V  ;2015;1;BCG;2015;TLBC2104;;;
15000317;11;V  ;2015;1;BCG;2015;TLBC2104;;;
15000352;5.5   ;NV ;2015;2;BCG;2015;TLBC2104;;;
15000398;15;V  ;2015;1;BCG;2015;TLBC2104;;;
15000425;14.5  ;V  ;2015;1;BCG;2015;TLBC2104;;;
15000693;0;NRA;2015;1;BCG;2015;TLBC2104;;;
15001008;4;NRA;2015;1;BCG;2015;TLBC2104;;;
15001058;10.5  ;V  ;2015;1;BCG;2015;TLBC2104;;;
15001756;15.5  ;V  ;2015;1;BCG;2015;TLBC2104;;;
15003606;4;NRA;2015;1;BCG;2015;TLBC2104;;;
15004823;18;V  ;2015;1;BCG;2015;TLBC2104;;;
15005542;18;V  ;2015;1;BCG;2015;TLBC2104;;;
15005605;18;V  ;2015;1;BCG;2015;TLBC2104;;;
15005735;18;V  ;2015;1;BCG;2015;TLBC2104;;;
15007529;0;NRA;2015;1;BCG;2015;TLBC2104;;;
11013303;5.5   ;NV ;2015;2;BCG;2015;TLBC2504;;;
12011130;10;V  ;2012;1;BCG;2015;TLBC2504;;;
12011595;0;NRA;2015;1;BCG;2015;TLBC2504;;;
12011713;0;NRA;2015;1;BCG;2015;TLBC2504;;;
12012355;0;NRA;2015;1;BCG;2015;TLBC2504;;;
13010797;10;V  ;2014;2;BCG;2015;TLBC2504;;;
13012339;10;V  ;2014;2;BCG;2015;TLBC2504;;;
13012634;0;NRA;2015;1;BCG;2015;TLBC2504;;;
13013054;8;AC ;2014;2;BCG;2015;TLBC2504;;;
13013180;10;V  ;2013;1;BCG;2015;TLBC2504;;;
13013843;0;NRA;2015;1;BCG;2015;TLBC2504;;;
13014755;0;NRA;2015;1;BCG;2015;TLBC2504;;;
14000055;7.2   ;AC ;2014;2;BCG;2015;TLBC2504;;;
14000138;7;AC ;2014;2;BCG;2015;TLBC2504;;;
14000230;5.04  ;NV ;2015;2;BCG;2015;TLBC2504;;;
14000291;12;V  ;2015;1;BCG;2015;TLBC2504;;;
14000332;10;V  ;2014;2;BCG;2015;TLBC2504;;;
14000398;0;NRA;2015;1;BCG;2015;TLBC2504;;;
14000443;14.4  ;V  ;2015;1;BCG;2015;TLBC2504;;;
14000514;10.1  ;V  ;2015;1;BCG;2015;TLBC2504;;;
14000698;10;V  ;2015;2;BCG;2015;TLBC2504;;;
14001236;4.4   ;NRA;2015;1;BCG;2015;TLBC2504;;;
14001658;7.5   ;AC ;2015;2;BCG;2015;TLBC2504;;;
14003314;10;V  ;2014;2;BCG;2015;TLBC2504;;;
14005654;0;NRA;2015;1;BCG;2015;TLBC2504;;;
15000013;13.2  ;V  ;2015;1;BCG;2015;TLBC2504;;;
15000045;12.1  ;V  ;2015;1;BCG;2015;TLBC2504;;;
15000073;13.1  ;V  ;2015;1;BCG;2015;TLBC2504;;;
15000092;4.1   ;NRA;2015;1;BCG;2015;TLBC2504;;;
15000135;11.2  ;V  ;2015;1;BCG;2015;TLBC2504;;;
15000165;8.5   ;NV ;2015;2;BCG;2015;TLBC2504;;;
15000221;10;V  ;2015;2;BCG;2015;TLBC2504;;;
15000246;10;V  ;2015;2;BCG;2015;TLBC2504;;;
15000278;3;NRA;2015;1;BCG;2015;TLBC2504;;;
15000329;10;V  ;2015;2;BCG;2015;TLBC2504;;;
15000356;2;NRA;2015;1;BCG;2015;TLBC2504;;;
15000411;9.5   ;AC ;2015;2;BCG;2015;TLBC2504;;;
15000515;2.6   ;NRA;2015;1;BCG;2015;TLBC2504;;;
15000744;0;NRA;2015;1;BCG;2015;TLBC2504;;;
15001021;7.5   ;AC ;2015;2;BCG;2015;TLBC2504;;;
15001076;1.5   ;NRA;2015;1;BCG;2015;TLBC2504;;;
15002258;2.6   ;NRA;2015;1;BCG;2015;TLBC2504;;;
15004232;11.1  ;V  ;2015;1;BCG;2015;TLBC2504;;;
15005022;8;AC ;2015;2;BCG;2015;TLBC2504;;;
15005556;13;V  ;2015;1;BCG;2015;TLBC2504;;;
15005636;10.05 ;V  ;2015;1;BCG;2015;TLBC2504;;;
15005821;1.2   ;NRA;2015;1;BCG;2015;TLBC2504;;;
15008221;11.4  ;V  ;2015;1;BCG;2015;TLBC2504;;;
10048490;7;AC ;2013;2;BCG;2015;TLBC1204;;;
12006411;0;NRA;2015;1;BCG;2015;TLBC1204;;;
12011179;7;AC ;2013;1;BCG;2015;TLBC1204;;;
12011621;0;NRA;2015;1;BCG;2015;TLBC1204;;;
12011789;7;AC ;2013;1;BCG;2015;TLBC1204;;;
12012449;7.5   ;AC ;2013;1;BCG;2015;TLBC1204;;;
13011439;11.2  ;V  ;2014;1;BCG;2015;TLBC1204;;;
13012396;2.9   ;NRA;2015;1;BCG;2015;TLBC1204;;;
13012743;8;AC ;2013;2;BCG;2015;TLBC1204;;;
13013098;3.1   ;NRA;2015;1;BCG;2015;TLBC1204;;;
13013278;2.1   ;NRA;2015;1;BCG;2015;TLBC1204;;;
13014089;0;NRA;2015;1;BCG;2015;TLBC1204;;;
13014993;10;V  ;2014;2;BCG;2015;TLBC1204;;;
14000067;4.65  ;NRA;2015;1;BCG;2015;TLBC1204;;;
14000146;2.94  ;NRA;2015;1;BCG;2015;TLBC1204;;;
14000243;10;V  ;2015;1;BCG;2015;TLBC1204;;;
14000301;10.1  ;V  ;2015;1;BCG;2015;TLBC1204;;;
14000349;15;V  ;2015;1;BCG;2015;TLBC1204;;;
14000408;15.9  ;V  ;2015;1;BCG;2015;TLBC1204;;;
14000466;10.6  ;V  ;2015;1;BCG;2015;TLBC1204;;;
14000596;.6    ;NRA;2015;1;BCG;2015;TLBC1204;;;
14000786;0;NRA;2015;1;BCG;2015;TLBC1204;;;
14001602;4.2   ;NRA;2015;1;BCG;2015;TLBC1204;;;
14002050;10;V  ;2015;2;BCG;2015;TLBC1204;;;
14004990;0;NRA;2015;1;BCG;2015;TLBC1204;;;
14006137;10;V  ;2015;2;BCG;2015;TLBC1204;;;
15000026;10;V  ;2015;2;BCG;2015;TLBC1204;;;
15000052;10.05 ;V  ;2015;1;BCG;2015;TLBC1204;;;
15000079;17;V  ;2015;1;BCG;2015;TLBC1204;;;
15000097;13.3  ;V  ;2015;1;BCG;2015;TLBC1204;;;
15000144;6;NV ;2015;2;BCG;2015;TLBC1204;;;
15000194;13.85 ;V  ;2015;1;BCG;2015;TLBC1204;;;
15000229;.8    ;NRA;2015;1;BCG;2015;TLBC1204;;;
15000254;2.1   ;NRA;2015;1;BCG;2015;TLBC1204;;;
15000292;17;V  ;2015;1;BCG;2015;TLBC1204;;;
15000340;10;V  ;2015;2;BCG;2015;TLBC1204;;;
15000378;4.5   ;NRA;2015;1;BCG;2015;TLBC1204;;;
15000415;5.04  ;NV ;2015;2;BCG;2015;TLBC1204;;;
15000592;10.3  ;V  ;2015;1;BCG;2015;TLBC1204;;;
15000834;4.2   ;NRA;2015;1;BCG;2015;TLBC1204;;;
15001034;17.2  ;V  ;2015;1;BCG;2015;TLBC1204;;;
15001441;12.7  ;V  ;2015;1;BCG;2015;TLBC1204;;;
15003208;1.2   ;NRA;2015;1;BCG;2015;TLBC1204;;;
15004540;11.8  ;V  ;2015;1;BCG;2015;TLBC1204;;;
15005359;10;V  ;2015;2;BCG;2015;TLBC1204;;;
15005588;7.5   ;AC ;2015;2;BCG;2015;TLBC1204;;;
15005642;10;V  ;2015;2;BCG;2015;TLBC1204;;;
15006793;1.95  ;NRA;2015;1;BCG;2015;TLBC1204;;;
15008225;1.2   ;NRA;2015;1;BCG;2015;TLBC1204;;;
11013286;0;NRA;2015;1;BCG;2015;TLBC2304;;;
12011115;8;NV ;2015;2;BCG;2015;TLBC2304;;;
12011566;0;NRA;2015;1;BCG;2015;TLBC2304;;;
12011692;0;NRA;2015;1;BCG;2015;TLBC2304;;;
12011940;0;NRA;2015;1;BCG;2015;TLBC2304;;;
13010027;0;NRA;2015;1;BCG;2015;TLBC2304;;;
13012558;0;NRA;2015;1;BCG;2015;TLBC2304;;;
13012967;0;NRA;2015;1;BCG;2015;TLBC2304;;;
13013160;9;AC ;2014;2;BCG;2015;TLBC2304;;;
13013700;0;NRA;2015;1;BCG;2015;TLBC2304;;;
13014462;2.95  ;NRA;2015;1;BCG;2015;TLBC2304;;;
14000046;7.9   ;AC ;2015;2;BCG;2015;TLBC2304;;;
14000132;10;V  ;2014;2;BCG;2015;TLBC2304;;;
14000223;10.7  ;V  ;2014;1;BCG;2015;TLBC2304;;;
14000285;5.1   ;NV ;2015;2;BCG;2015;TLBC2304;;;
14000330;6.45  ;NV ;2015;2;BCG;2015;TLBC2304;;;
14000388;0;NRA;2015;1;BCG;2015;TLBC2304;;;
14000422;9;AC ;2014;2;BCG;2015;TLBC2304;;;
14000486;0;NRA;2015;1;BCG;2015;TLBC2304;;;
14000694;10.1  ;V  ;2014;1;BCG;2015;TLBC2304;;;
14001001;7.35  ;NV ;2015;2;BCG;2015;TLBC2304;;;
14001655;10;V  ;2014;1;BCG;2015;TLBC2304;;;
14003240;10;V  ;2014;2;BCG;2015;TLBC2304;;;
14005397;10;V  ;2014;2;BCG;2015;TLBC2304;;;
14007278;0;NRA;2015;1;BCG;2015;TLBC2304;;;
15000044;11.25 ;V  ;2015;1;BCG;2015;TLBC2304;;;
15000069;13.35 ;V  ;2015;1;BCG;2015;TLBC2304;;;
15000091;12;V  ;2015;1;BCG;2015;TLBC2304;;;
15000124;0;NRA;2015;1;BCG;2015;TLBC2304;;;
15000162;13.05 ;V  ;2015;1;BCG;2015;TLBC2304;;;
15000218;10;V  ;2015;2;BCG;2015;TLBC2304;;;
15000243;16.65 ;V  ;2015;1;BCG;2015;TLBC2304;;;
15000274;11.25 ;V  ;2015;1;BCG;2015;TLBC2304;;;
15000322;8.8   ;NV ;2015;2;BCG;2015;TLBC2304;;;
15000355;10.45 ;V  ;2015;1;BCG;2015;TLBC2304;;;
15000404;11.15 ;V  ;2015;1;BCG;2015;TLBC2304;;;
15000428;14.4  ;V  ;2015;1;BCG;2015;TLBC2304;;;
15000706;6.65  ;NV ;2015;2;BCG;2015;TLBC2304;;;
15001014;7.85  ;NV ;2015;2;BCG;2015;TLBC2304;;;
15001065;7.45  ;AC ;2015;2;BCG;2015;TLBC2304;;;
15001992;11;V  ;2015;1;BCG;2015;TLBC2304;;;
15004025;2.7   ;NRA;2015;1;BCG;2015;TLBC2304;;;
15004994;7.85  ;AC ;2015;2;BCG;2015;TLBC2304;;;
15005549;10;V  ;2015;2;BCG;2015;TLBC2304;;;
15005608;10.6  ;V  ;2015;1;BCG;2015;TLBC2304;;;
15005780;9.45  ;AC ;2015;2;BCG;2015;TLBC2304;;;
15007999;10.05 ;V  ;2015;1;BCG;2015;TLBC2304;;;
11012797;12.5  ;V  ;2013;1;BCG;2015;TLBC1604;;;
12010910;10;V  ;2012;1;BCG;2015;TLBC1604;;;
12011373;13.2  ;V  ;2012;1;BCG;2015;TLBC1604;;;
12011664;12;V  ;2013;1;BCG;2015;TLBC1604;;;
12011874;10;V  ;2012;1;BCG;2015;TLBC1604;;;
12012676;10;V  ;2012;1;BCG;2015;TLBC1604;;;
13012055;14.3  ;V  ;2013;1;BCG;2015;TLBC1604;;;
13012475;13.18 ;V  ;2013;1;BCG;2015;TLBC1604;;;
13012823;11.5  ;V  ;2013;1;BCG;2015;TLBC1604;;;
13013124;10.5  ;V  ;2014;1;BCG;2015;TLBC1604;;;
13013652;10.2  ;V  ;2013;1;BCG;2015;TLBC1604;;;
13014173;11;V  ;2014;1;BCG;2015;TLBC1604;;;
13015697;0;NRA;2015;1;BCG;2015;TLBC1604;;;
14000093;11.5  ;V  ;2014;1;BCG;2015;TLBC1604;;;
14000171;10;V  ;2014;1;BCG;2015;TLBC1604;;;
14000264;12;V  ;2014;1;BCG;2015;TLBC1604;;;
14000313;10;V  ;2014;1;BCG;2015;TLBC1604;;;
14000372;10;V  ;2014;2;BCG;2015;TLBC1604;;;
14000417;10;V  ;2014;1;BCG;2015;TLBC1604;;;
14000475;11;V  ;2014;1;BCG;2015;TLBC1604;;;
14000683;0;NRA;2015;1;BCG;2015;TLBC1604;;;
14000793;10;V  ;2014;2;BCG;2015;TLBC1604;;;
14001612;12;V  ;2014;1;BCG;2015;TLBC1604;;;
14002435;10;V  ;2014;1;BCG;2015;TLBC1604;;;
14005206;13.75 ;V  ;2014;1;BCG;2015;TLBC1604;;;
14006204;10;V  ;2014;1;BCG;2015;TLBC1604;;;
15000036;16;V  ;2015;1;BCG;2015;TLBC1604;;;
15000059;11.25 ;V  ;2015;1;BCG;2015;TLBC1604;;;
15000085;10 875;V  ;2015;1;BCG;2015;TLBC1604;;;
15000111;14.25 ;V  ;2015;1;BCG;2015;TLBC1604;;;
15000154;10.25 ;V  ;2015;1;BCG;2015;TLBC1604;;;
15000208;10;V  ;2015;1;BCG;2015;TLBC1604;;;
15000237;12 625;V  ;2015;1;BCG;2015;TLBC1604;;;
15000266;10.75 ;V  ;2015;1;BCG;2015;TLBC1604;;;
15000309;14;V  ;2015;1;BCG;2015;TLBC1604;;;
15000348;0;NRA;2015;1;BCG;2015;TLBC1604;;;
15000389;10;V  ;2015;2;BCG;2015;TLBC1604;;;
15000423;10.75 ;V  ;2015;1;BCG;2015;TLBC1604;;;
15000653;8;NV ;2015;2;BCG;2015;TLBC1604;;;
15001002;9;NV ;2015;2;BCG;2015;TLBC1604;;;
15001050;2.5   ;NRA;2015;1;BCG;2015;TLBC1604;;;
15001702;2;NRA;2015;1;BCG;2015;TLBC1604;;;
15003224;10;V  ;2015;2;BCG;2015;TLBC1604;;;
15004570;10.75 ;V  ;2015;1;BCG;2015;TLBC1604;;;
15005532;0;NRA;2015;1;BCG;2015;TLBC1604;;;
15005603;10.75 ;V  ;2015;1;BCG;2015;TLBC1604;;;
15005701;10;V  ;2015;1;BCG;2015;TLBC1604;;;
15007515;10;V  ;2015;2;BCG;2015;TLBC1604;;;
15008787;3.5   ;NRA;2015;1;BCG;2015;TLBC1604;;;
9007198;;;2015;1;BCG;2015;TLBC3004;;;
11013259;;;2015;1;BCG;2015;TLBC3004;;;
12010824;5.625;NV;2015;2;BCG;2015;TLBC3004;;;
12011179;4.517;NV;2015;2;BCG;2015;TLBC3004;;;
12011575;;;2015;1;BCG;2015;TLBC3004;;;
12011668;1.667;NV;2015;2;BCG;2015;TLBC3004;;;
12011836;2.75  ;NV;2015;2;BCG;2015;TLBC3004;;;
12012403;5.683;NV;2015;2;BCG;2015;TLBC3004;;;
13010024;;;2015;1;BCG;2015;TLBC3004;;;
13011424;9.267;NV;2015;2;BCG;2015;TLBC3004;;;
13012266;7.275;NV;2015;2;BCG;2015;TLBC3004;;;
13012458;9.292;AC;2015;2;BCG;2015;TLBC3004;;;
13012743;1.333;NV;2015;2;BCG;2015;TLBC3004;;;
13013038;11.696;V ;2015;1;BCG;2015;TLBC3004;;;
13013177;8.279;NV;2015;2;BCG;2015;TLBC3004;;;
13013700;;;2015;1;BCG;2015;TLBC3004;;;
13014135;7.167;NV;2015;2;BCG;2015;TLBC3004;;;
13014681;10.75 ;V ;2015;2;BCG;2015;TLBC3004;;;
14000013;11.8  ;V ;2015;1;BCG;2015;TLBC3004;;;
14000046;;;2015;1;BCG;2015;TLBC3004;;;
14000090;;;2015;1;BCG;2015;TLBC3004;;;
14000133;10.004;V ;2015;2;BCG;2015;TLBC3004;;;
14000165;9.05  ;NV;2015;2;BCG;2015;TLBC3004;;;
14000222;11.242;V ;2015;2;BCG;2015;TLBC3004;;;
14000264;;;2015;1;BCG;2015;TLBC3004;;;
14000310;10.325;V ;2015;2;BCG;2015;TLBC3004;;;
14000336;11.638;V ;2015;2;BCG;2015;TLBC3004;;;
14006173;10.638;V ;2015;2;BCG;2015;TLBC3004;;;
10009177;10.09 ;V ;2010;1;BCG;2015;TLBC3204;;;
11013282;7;AC;2013;2;BCG;2015;TLBC3204;;;
12010910;10;V ;2013;2;BCG;2015;TLBC3204;;;
12011207;7;AC;2013;1;BCG;2015;TLBC3204;;;
12011583;10;V ;2013;2;BCG;2015;TLBC3204;;;
12011853;7;AC;2013;2;BCG;2015;TLBC3204;;;
12012443;7;AC;2013;1;BCG;2015;TLBC3204;;;
13011436;7;AC;2013;2;BCG;2015;TLBC3204;;;
13012277;7;AC;2015;2;BCG;2015;TLBC3204;;;
13012771;8;AC;2013;2;BCG;2015;TLBC3204;;;
13014701;3.5   ;NR;2015;1;BCG;2015;TLBC3204;;;
14000015;0;NR;2015;1;BCG;2015;TLBC3204;;;
14000168;1.25  ;NR;2015;1;BCG;2015;TLBC3204;;;
14000223;8.125;AC;2015;2;BCG;2015;TLBC3204;;;
14000391;7;AC;2015;2;BCG;2015;TLBC3204;;;
14000578;10;V ;2015;2;BCG;2015;TLBC3204;;;
14002042;9;AC;2015;2;BCG;2015;TLBC3204;;;
14003205;9;AC;2015;2;BCG;2015;TLBC3204;;;
14005207;10;V ;2015;2;BCG;2015;TLBC3204;;;
14005964;10;V ;2015;2;BCG;2015;TLBC3204;;;
14006174;;;;;BCG;2015;TLBC3204;;;
10048467;0;NR;2015;1;BCG;2015;TLBC3404;;;
11013295;10;V ;2014;1;BCG;2015;TLBC3404;;;
12011067;11;V ;2015;1;BCG;2015;TLBC3404;;;
12011233;6;NV;2015;2;BCG;2015;TLBC3404;;;
12011598;3.375;NR;2015;1;BCG;2015;TLBC3404;;;
12011705;9.5   ;AC;2015;2;BCG;2015;TLBC3404;;;
12011872;0;NR;2015;1;BCG;2015;TLBC3404;;;
12012455;8;AC;2015;2;BCG;2015;TLBC3404;;;
13010634;0;NR;2015;1;BCG;2015;TLBC3404;;;
13011472;15.875;V ;2015;1;BCG;2015;TLBC3404;;;
13012299;4.75  ;NR;2015;1;BCG;2015;TLBC3404;;;
13012487;5;NV;2015;2;BCG;2015;TLBC3404;;;
13012802;14.5  ;V ;2015;1;BCG;2015;TLBC3404;;;
13013061;1.5   ;NR;2015;1;BCG;2015;TLBC3404;;;
13013197;0;NR;2015;1;BCG;2015;TLBC3404;;;
13013921;7;AC;2015;2;BCG;2015;TLBC3404;;;
13014287;6.5   ;NV;2015;2;BCG;2015;TLBC3404;;;
13014980;2.5   ;NR;2015;1;BCG;2015;TLBC3404;;;
14000019;11.375;V ;2015;1;BCG;2015;TLBC3404;;;
14000065;12.75 ;V ;2015;1;BCG;2015;TLBC3404;;;
14000099;6.75  ;NV;2015;2;BCG;2015;TLBC3404;;;
14000138;8 625;NV;2015;2;BCG;2015;TLBC3404;;;
14000174;15.75 ;V ;2015;1;BCG;2015;TLBC3404;;;
14000228;5.375;NV;2015;2;BCG;2015;TLBC3404;;;
14000285;6.25  ;NR;2015;1;BCG;2015;TLBC3404;;;
14000316;0;NR;2015;1;BCG;2015;TLBC3404;;;
14000341;2.5   ;NR;2015;1;BCG;2015;TLBC3404;;;
14000400;0;NR;2015;1;BCG;2015;TLBC3404;;;
14000479;2.875;NR;2015;1;BCG;2015;TLBC3404;;;
14000591;12.125;V ;2015;1;BCG;2015;TLBC3404;;;
14000699;1.5   ;NR;2015;1;BCG;2015;TLBC3404;;;
14001039;10;V ;2015;2;BCG;2015;TLBC3404;;;
14001651;7.25  ;AC;2015;2;BCG;2015;TLBC3404;;;
14002044;12.625;V ;2015;1;BCG;2015;TLBC3404;;;
14003276;8.25  ;NV;2015;2;BCG;2015;TLBC3404;;;
14005232;7;NV;2015;2;BCG;2015;TLBC3404;;;
14005966;15;V ;2015;1;BCG;2015;TLBC3404;;;
14006559;9.625;AC;2015;2;BCG;2015;TLBC3404;;;
10048490;0;NR;2015;1;BCG;2015;TLBC3604;;;
11013299;2.05  ;NR;2015;1;BCG;2015;TLBC3604;;;
12011098;3.8   ;NR;2015;1;BCG;2015;TLBC3604;;;
12011235;0;NR;2015;1;BCG;2015;TLBC3604;;;
12011600;0;NR;2015;1;BCG;2015;TLBC3604;;;
12011716;10;V ;2014;1;BCG;2015;TLBC3604;;;
12011874;0;NR;2015;1;BCG;2015;TLBC3604;;;
12012558;2.5   ;NR;2015;1;BCG;2015;TLBC3604;;;
13010797;5.05  ;NV;2015;2;BCG;2015;TLBC3604;;;
13011474;;;;;BCG;2015;TLBC3604;;;
13012310;8;NV;2015;2;BCG;2015;TLBC3604;;;
13012505;9;AC;2015;2;BCG;2015;TLBC3604;;;
13012803;0;NR;2015;1;BCG;2015;TLBC3604;;;
13013094;;;;;BCG;2015;TLBC3604;;;
13013235;11.4  ;V ;2014;1;BCG;2015;TLBC3604;;;
13013968;5.35  ;NV;2015;2;BCG;2015;TLBC3604;;;
13014293;13.6  ;V ;2015;1;BCG;2015;TLBC3604;;;
13014984;;;;;BCG;2015;TLBC3604;;;
14000020;13.1  ;V ;2015;1;BCG;2015;TLBC3604;;;
14000067;;;;;BCG;2015;TLBC3604;;;
14000103;10;V ;2015;2;BCG;2015;TLBC3604;;;
14000140;;;;;BCG;2015;TLBC3604;;;
14000181;8;NV;2015;2;BCG;2015;TLBC3604;;;
14000318;10;V ;2015;2;BCG;2015;TLBC3604;;;
14000353;;;;;BCG;2015;TLBC3604;;;
14000402;;;;;BCG;2015;TLBC3604;;;
14000426;11.4  ;V ;2015;1;BCG;2015;TLBC3604;;;
14000481;;;;;BCG;2015;TLBC3604;;;
14000593;10;V ;2015;1;BCG;2015;TLBC3604;;;
14001652;11.6  ;V ;2015;1;BCG;2015;TLBC3604;;;
14002050;;;;;BCG;2015;TLBC3604;;;
14003296;9.25  ;AC;2015;2;BCG;2015;TLBC3604;;;
14005238;12.9  ;V ;2015;1;BCG;2015;TLBC3604;;;
14005967;13;V ;2015;1;BCG;2015;TLBC3604;;;
14006560;11.75 ;V ;2015;1;BCG;2015;TLBC3604;;;
11012827;11.4  ;V ;2015;1;BCG;2015;TLBC4104;;;
12011566;0;NR;2015;1;BCG;2015;TLBC4104;;;
12011667;10;V ;2015;2;BCG;2015;TLBC4104;;;
12011809;0;NR;2015;1;BCG;2015;TLBC4104;;;
12012361;2;NR;2015;1;BCG;2015;TLBC4104;;;
13010014;11.6  ;V ;2015;1;BCG;2015;TLBC4104;;;
13011379;13;V ;2015;1;BCG;2015;TLBC4104;;;
13012249;14.2  ;V ;2015;1;BCG;2015;TLBC4104;;;
13012975;5.6   ;NV;2015;2;BCG;2015;TLBC4104;;;
13013160;;;;;BCG;2015;TLBC4104;;;
13013696;6.6   ;NV;2015;2;BCG;2015;TLBC4104;;;
13014136;;;;;BCG;2015;TLBC4104;;;
13014678;2;NR;2015;1;BCG;2015;TLBC4104;;;
14000010;;;;;BCG;2015;TLBC4104;;;
14000034;9.2   ;AC;2015;2;BCG;2015;TLBC4104;;;
14000083;10;V ;2015;1;BCG;2015;TLBC4104;;;
14000132;;;;;BCG;2015;TLBC4104;;;
14000161;;;;;BCG;2015;TLBC4104;;;
14000219;8.2   ;AC;2015;2;BCG;2015;TLBC4104;;;
14000261;10.6  ;V ;2015;1;BCG;2015;TLBC4104;;;
14000384;11;V ;2015;1;BCG;2015;TLBC4104;;;
14000417;;;;;BCG;2015;TLBC4104;;;
14000470;0;NR;2015;1;BCG;2015;TLBC4104;;;
14000519;1.8   ;NR;2015;1;BCG;2015;TLBC4104;;;
14000692;5.8   ;NV;2015;2;BCG;2015;TLBC4104;;;
14001969;12;V ;2015;1;BCG;2015;TLBC4104;;;
14003081;;;;;BCG;2015;TLBC4104;;;
14005201;14.6  ;V ;2015;1;BCG;2015;TLBC4104;;;
14005962;;;;;BCG;2015;TLBC4104;;;
14006172;11;V ;2015;1;BCG;2015;TLBC4104;;;
10048743;0;NR;2015;1;BCG;2015;TLBC4404;;;
12006411;;;;;BCG;2015;TLBC4404;;;
12011128;0;NR;2015;1;BCG;2015;TLBC4404;;;
12011382;;;;;BCG;2015;TLBC4404;;;
12011644;13.25 ;V ;2015;1;BCG;2015;TLBC4404;;;
12011785;10;V ;2014;2;BCG;2015;TLBC4404;;;
12011940;11.875;V ;2015;1;BCG;2015;TLBC4404;;;
12012775;10;V ;2014;2;BCG;2015;TLBC4404;;;
13011263;10;V ;2015;1;BCG;2015;TLBC4404;;;
13012055;12;V ;2015;1;BCG;2015;TLBC4404;;;
13012363;7;NV;2015;2;BCG;2015;TLBC4404;;;
13012558;13.75 ;V ;2015;1;BCG;2015;TLBC4404;;;
13012911;15.5  ;V ;2015;1;BCG;2015;TLBC4404;;;
13014089;12.5  ;V ;2015;1;BCG;2015;TLBC4404;;;
13014380;0;NR;2015;1;BCG;2015;TLBC4404;;;
13016482;;;;;BCG;2015;TLBC4404;;;
